DateKey,Date,Year,Quarter,MonthNumber,MonthName,Day,DayOfWeek
20240701,01-07-2024,2024,Q3,7,July,1,Monday
20240702,02-07-2024,2024,Q3,7,July,2,Tuesday
20240703,03-07-2024,2024,Q3,7,July,3,Wednesday
20240704,04-07-2024,2024,Q3,7,July,4,Thursday
20240705,05-07-2024,2024,Q3,7,July,5,Friday
20240706,06-07-2024,2024,Q3,7,July,6,Saturday
20240707,07-07-2024,2024,Q3,7,July,7,Sunday
20240708,08-07-2024,2024,Q3,7,July,8,Monday
20240709,09-07-2024,2024,Q3,7,July,9,Tuesday
20240710,10-07-2024,2024,Q3,7,July,10,Wednesday
20240711,11-07-2024,2024,Q3,7,July,11,Thursday
20240712,12-07-2024,2024,Q3,7,July,12,Friday
20240713,13-07-2024,2024,Q3,7,July,13,Saturday
20240714,14-07-2024,2024,Q3,7,July,14,Sunday
20240715,15-07-2024,2024,Q3,7,July,15,Monday
20240716,16-07-2024,2024,Q3,7,July,16,Tuesday
20240717,17-07-2024,2024,Q3,7,July,17,Wednesday
20240718,18-07-2024,2024,Q3,7,July,18,Thursday
20240719,19-07-2024,2024,Q3,7,July,19,Friday
20240720,20-07-2024,2024,Q3,7,July,20,Saturday
20240721,21-07-2024,2024,Q3,7,July,21,Sunday
20240722,22-07-2024,2024,Q3,7,July,22,Monday
20240723,23-07-2024,2024,Q3,7,July,23,Tuesday
20240724,24-07-2024,2024,Q3,7,July,24,Wednesday
20240725,25-07-2024,2024,Q3,7,July,25,Thursday
20240726,26-07-2024,2024,Q3,7,July,26,Friday
20240727,27-07-2024,2024,Q3,7,July,27,Saturday
20240728,28-07-2024,2024,Q3,7,July,28,Sunday
20240729,29-07-2024,2024,Q3,7,July,29,Monday
20240730,30-07-2024,2024,Q3,7,July,30,Tuesday
20240731,31-07-2024,2024,Q3,7,July,31,Wednesday
20240801,01-08-2024,2024,Q3,8,August,1,Thursday
20240802,02-08-2024,2024,Q3,8,August,2,Friday
20240803,03-08-2024,2024,Q3,8,August,3,Saturday
20240804,04-08-2024,2024,Q3,8,August,4,Sunday
20240805,05-08-2024,2024,Q3,8,August,5,Monday
20240806,06-08-2024,2024,Q3,8,August,6,Tuesday
20240807,07-08-2024,2024,Q3,8,August,7,Wednesday
20240808,08-08-2024,2024,Q3,8,August,8,Thursday
20240809,09-08-2024,2024,Q3,8,August,9,Friday
20240810,10-08-2024,2024,Q3,8,August,10,Saturday
20240811,11-08-2024,2024,Q3,8,August,11,Sunday
20240812,12-08-2024,2024,Q3,8,August,12,Monday
20240813,13-08-2024,2024,Q3,8,August,13,Tuesday
20240814,14-08-2024,2024,Q3,8,August,14,Wednesday
20240815,15-08-2024,2024,Q3,8,August,15,Thursday
20240816,16-08-2024,2024,Q3,8,August,16,Friday
20240817,17-08-2024,2024,Q3,8,August,17,Saturday
20240818,18-08-2024,2024,Q3,8,August,18,Sunday
20240819,19-08-2024,2024,Q3,8,August,19,Monday
20240820,20-08-2024,2024,Q3,8,August,20,Tuesday
20240821,21-08-2024,2024,Q3,8,August,21,Wednesday
20240822,22-08-2024,2024,Q3,8,August,22,Thursday
20240823,23-08-2024,2024,Q3,8,August,23,Friday
20240824,24-08-2024,2024,Q3,8,August,24,Saturday
20240825,25-08-2024,2024,Q3,8,August,25,Sunday
20240826,26-08-2024,2024,Q3,8,August,26,Monday
20240827,27-08-2024,2024,Q3,8,August,27,Tuesday
20240828,28-08-2024,2024,Q3,8,August,28,Wednesday
20240829,29-08-2024,2024,Q3,8,August,29,Thursday
20240830,30-08-2024,2024,Q3,8,August,30,Friday
20240831,31-08-2024,2024,Q3,8,August,31,Saturday
20240901,01-09-2024,2024,Q3,9,September,1,Sunday
20240902,02-09-2024,2024,Q3,9,September,2,Monday
20240903,03-09-2024,2024,Q3,9,September,3,Tuesday
20240904,04-09-2024,2024,Q3,9,September,4,Wednesday
20240905,05-09-2024,2024,Q3,9,September,5,Thursday
20240906,06-09-2024,2024,Q3,9,September,6,Friday
20240907,07-09-2024,2024,Q3,9,September,7,Saturday
20240908,08-09-2024,2024,Q3,9,September,8,Sunday
20240909,09-09-2024,2024,Q3,9,September,9,Monday
20240910,10-09-2024,2024,Q3,9,September,10,Tuesday
20240911,11-09-2024,2024,Q3,9,September,11,Wednesday
20240912,12-09-2024,2024,Q3,9,September,12,Thursday
20240913,13-09-2024,2024,Q3,9,September,13,Friday
20240914,14-09-2024,2024,Q3,9,September,14,Saturday
20240915,15-09-2024,2024,Q3,9,September,15,Sunday
20240916,16-09-2024,2024,Q3,9,September,16,Monday
20240917,17-09-2024,2024,Q3,9,September,17,Tuesday
20240918,18-09-2024,2024,Q3,9,September,18,Wednesday
20240919,19-09-2024,2024,Q3,9,September,19,Thursday
20240920,20-09-2024,2024,Q3,9,September,20,Friday
20240921,21-09-2024,2024,Q3,9,September,21,Saturday
20240922,22-09-2024,2024,Q3,9,September,22,Sunday
20240923,23-09-2024,2024,Q3,9,September,23,Monday
20240924,24-09-2024,2024,Q3,9,September,24,Tuesday
20240925,25-09-2024,2024,Q3,9,September,25,Wednesday
20240926,26-09-2024,2024,Q3,9,September,26,Thursday
20240927,27-09-2024,2024,Q3,9,September,27,Friday
20240928,28-09-2024,2024,Q3,9,September,28,Saturday
20240929,29-09-2024,2024,Q3,9,September,29,Sunday
20240930,30-09-2024,2024,Q3,9,September,30,Monday
20240101,01-01-2024,2024,Q1,1,January,1,Monday
20240102,02-01-2024,2024,Q1,1,January,2,Tuesday
20240103,03-01-2024,2024,Q1,1,January,3,Wednesday
20240104,04-01-2024,2024,Q1,1,January,4,Thursday
20240105,05-01-2024,2024,Q1,1,January,5,Friday
20240106,06-01-2024,2024,Q1,1,January,6,Saturday
20240107,07-01-2024,2024,Q1,1,January,7,Sunday
20240108,08-01-2024,2024,Q1,1,January,8,Monday
20240109,09-01-2024,2024,Q1,1,January,9,Tuesday
20240110,10-01-2024,2024,Q1,1,January,10,Wednesday
20240111,11-01-2024,2024,Q1,1,January,11,Thursday
20240112,12-01-2024,2024,Q1,1,January,12,Friday
20240113,13-01-2024,2024,Q1,1,January,13,Saturday
20240114,14-01-2024,2024,Q1,1,January,14,Sunday
20240115,15-01-2024,2024,Q1,1,January,15,Monday
20240116,16-01-2024,2024,Q1,1,January,16,Tuesday
20240117,17-01-2024,2024,Q1,1,January,17,Wednesday
20240118,18-01-2024,2024,Q1,1,January,18,Thursday
20240119,19-01-2024,2024,Q1,1,January,19,Friday
20240120,20-01-2024,2024,Q1,1,January,20,Saturday
20240121,21-01-2024,2024,Q1,1,January,21,Sunday
20240122,22-01-2024,2024,Q1,1,January,22,Monday
20240123,23-01-2024,2024,Q1,1,January,23,Tuesday
20240124,24-01-2024,2024,Q1,1,January,24,Wednesday
20240125,25-01-2024,2024,Q1,1,January,25,Thursday
20240126,26-01-2024,2024,Q1,1,January,26,Friday
20240127,27-01-2024,2024,Q1,1,January,27,Saturday
20240128,28-01-2024,2024,Q1,1,January,28,Sunday
20240129,29-01-2024,2024,Q1,1,January,29,Monday
20240130,30-01-2024,2024,Q1,1,January,30,Tuesday
20240131,31-01-2024,2024,Q1,1,January,31,Wednesday
20240201,01-02-2024,2024,Q1,2,February,1,Thursday
20240202,02-02-2024,2024,Q1,2,February,2,Friday
20240203,03-02-2024,2024,Q1,2,February,3,Saturday
20240204,04-02-2024,2024,Q1,2,February,4,Sunday
20240205,05-02-2024,2024,Q1,2,February,5,Monday
20240206,06-02-2024,2024,Q1,2,February,6,Tuesday
20240207,07-02-2024,2024,Q1,2,February,7,Wednesday
20240208,08-02-2024,2024,Q1,2,February,8,Thursday
20240209,09-02-2024,2024,Q1,2,February,9,Friday
20240210,10-02-2024,2024,Q1,2,February,10,Saturday
20240211,11-02-2024,2024,Q1,2,February,11,Sunday
20240212,12-02-2024,2024,Q1,2,February,12,Monday
20240213,13-02-2024,2024,Q1,2,February,13,Tuesday
20240214,14-02-2024,2024,Q1,2,February,14,Wednesday
20240215,15-02-2024,2024,Q1,2,February,15,Thursday
20240216,16-02-2024,2024,Q1,2,February,16,Friday
20240217,17-02-2024,2024,Q1,2,February,17,Saturday
20240218,18-02-2024,2024,Q1,2,February,18,Sunday
20240219,19-02-2024,2024,Q1,2,February,19,Monday
20240220,20-02-2024,2024,Q1,2,February,20,Tuesday
20240221,21-02-2024,2024,Q1,2,February,21,Wednesday
20240222,22-02-2024,2024,Q1,2,February,22,Thursday
20240223,23-02-2024,2024,Q1,2,February,23,Friday
20240224,24-02-2024,2024,Q1,2,February,24,Saturday
20240225,25-02-2024,2024,Q1,2,February,25,Sunday
20240226,26-02-2024,2024,Q1,2,February,26,Monday
20240227,27-02-2024,2024,Q1,2,February,27,Tuesday
20240228,28-02-2024,2024,Q1,2,February,28,Wednesday
20240229,29-02-2024,2024,Q1,2,February,29,Thursday
20240301,01-03-2024,2024,Q1,3,March,1,Friday
20240302,02-03-2024,2024,Q1,3,March,2,Saturday
20240303,03-03-2024,2024,Q1,3,March,3,Sunday
20240304,04-03-2024,2024,Q1,3,March,4,Monday
20240305,05-03-2024,2024,Q1,3,March,5,Tuesday
20240306,06-03-2024,2024,Q1,3,March,6,Wednesday
20240307,07-03-2024,2024,Q1,3,March,7,Thursday
20240308,08-03-2024,2024,Q1,3,March,8,Friday
20240309,09-03-2024,2024,Q1,3,March,9,Saturday
20240310,10-03-2024,2024,Q1,3,March,10,Sunday
20240311,11-03-2024,2024,Q1,3,March,11,Monday
20240312,12-03-2024,2024,Q1,3,March,12,Tuesday
20240313,13-03-2024,2024,Q1,3,March,13,Wednesday
20240314,14-03-2024,2024,Q1,3,March,14,Thursday
20240315,15-03-2024,2024,Q1,3,March,15,Friday
20240316,16-03-2024,2024,Q1,3,March,16,Saturday
20240317,17-03-2024,2024,Q1,3,March,17,Sunday
20240318,18-03-2024,2024,Q1,3,March,18,Monday
20240319,19-03-2024,2024,Q1,3,March,19,Tuesday
20240320,20-03-2024,2024,Q1,3,March,20,Wednesday
20240321,21-03-2024,2024,Q1,3,March,21,Thursday
20240322,22-03-2024,2024,Q1,3,March,22,Friday
20240323,23-03-2024,2024,Q1,3,March,23,Saturday
20240324,24-03-2024,2024,Q1,3,March,24,Sunday
20240325,25-03-2024,2024,Q1,3,March,25,Monday
20240326,26-03-2024,2024,Q1,3,March,26,Tuesday
20240327,27-03-2024,2024,Q1,3,March,27,Wednesday
20240328,28-03-2024,2024,Q1,3,March,28,Thursday
20240329,29-03-2024,2024,Q1,3,March,29,Friday
20240330,30-03-2024,2024,Q1,3,March,30,Saturday
20240331,31-03-2024,2024,Q1,3,March,31,Sunday
20240401,01-04-2024,2024,Q2,4,April,1,Monday
20240402,02-04-2024,2024,Q2,4,April,2,Tuesday
20240403,03-04-2024,2024,Q2,4,April,3,Wednesday
20240404,04-04-2024,2024,Q2,4,April,4,Thursday
20240405,05-04-2024,2024,Q2,4,April,5,Friday
20240406,06-04-2024,2024,Q2,4,April,6,Saturday
20240407,07-04-2024,2024,Q2,4,April,7,Sunday
20240408,08-04-2024,2024,Q2,4,April,8,Monday
20240409,09-04-2024,2024,Q2,4,April,9,Tuesday
20240410,10-04-2024,2024,Q2,4,April,10,Wednesday
20240411,11-04-2024,2024,Q2,4,April,11,Thursday
20240412,12-04-2024,2024,Q2,4,April,12,Friday
20240413,13-04-2024,2024,Q2,4,April,13,Saturday
20240414,14-04-2024,2024,Q2,4,April,14,Sunday
20240415,15-04-2024,2024,Q2,4,April,15,Monday
20240416,16-04-2024,2024,Q2,4,April,16,Tuesday
20240417,17-04-2024,2024,Q2,4,April,17,Wednesday
20240418,18-04-2024,2024,Q2,4,April,18,Thursday
20240419,19-04-2024,2024,Q2,4,April,19,Friday
20240420,20-04-2024,2024,Q2,4,April,20,Saturday
20240421,21-04-2024,2024,Q2,4,April,21,Sunday
20240422,22-04-2024,2024,Q2,4,April,22,Monday
20240423,23-04-2024,2024,Q2,4,April,23,Tuesday
20240424,24-04-2024,2024,Q2,4,April,24,Wednesday
20240425,25-04-2024,2024,Q2,4,April,25,Thursday
20240426,26-04-2024,2024,Q2,4,April,26,Friday
20240427,27-04-2024,2024,Q2,4,April,27,Saturday
20240428,28-04-2024,2024,Q2,4,April,28,Sunday
20240429,29-04-2024,2024,Q2,4,April,29,Monday
20240430,30-04-2024,2024,Q2,4,April,30,Tuesday
20240501,01-05-2024,2024,Q2,5,May,1,Wednesday
20240502,02-05-2024,2024,Q2,5,May,2,Thursday
20240503,03-05-2024,2024,Q2,5,May,3,Friday
20240504,04-05-2024,2024,Q2,5,May,4,Saturday
20240505,05-05-2024,2024,Q2,5,May,5,Sunday
20240506,06-05-2024,2024,Q2,5,May,6,Monday
20240507,07-05-2024,2024,Q2,5,May,7,Tuesday
20240508,08-05-2024,2024,Q2,5,May,8,Wednesday
20240509,09-05-2024,2024,Q2,5,May,9,Thursday
20240510,10-05-2024,2024,Q2,5,May,10,Friday
20240511,11-05-2024,2024,Q2,5,May,11,Saturday
20240512,12-05-2024,2024,Q2,5,May,12,Sunday
20240513,13-05-2024,2024,Q2,5,May,13,Monday
20240514,14-05-2024,2024,Q2,5,May,14,Tuesday
20240515,15-05-2024,2024,Q2,5,May,15,Wednesday
20240516,16-05-2024,2024,Q2,5,May,16,Thursday
20240517,17-05-2024,2024,Q2,5,May,17,Friday
20240518,18-05-2024,2024,Q2,5,May,18,Saturday
20240519,19-05-2024,2024,Q2,5,May,19,Sunday
20240520,20-05-2024,2024,Q2,5,May,20,Monday
20240521,21-05-2024,2024,Q2,5,May,21,Tuesday
20240522,22-05-2024,2024,Q2,5,May,22,Wednesday
20240523,23-05-2024,2024,Q2,5,May,23,Thursday
20240524,24-05-2024,2024,Q2,5,May,24,Friday
20240525,25-05-2024,2024,Q2,5,May,25,Saturday
20240526,26-05-2024,2024,Q2,5,May,26,Sunday
20240527,27-05-2024,2024,Q2,5,May,27,Monday
20240528,28-05-2024,2024,Q2,5,May,28,Tuesday
20240529,29-05-2024,2024,Q2,5,May,29,Wednesday
20240530,30-05-2024,2024,Q2,5,May,30,Thursday
20240531,31-05-2024,2024,Q2,5,May,31,Friday
20240601,01-06-2024,2024,Q2,6,June,1,Saturday
20240602,02-06-2024,2024,Q2,6,June,2,Sunday
20240603,03-06-2024,2024,Q2,6,June,3,Monday
20240604,04-06-2024,2024,Q2,6,June,4,Tuesday
20240605,05-06-2024,2024,Q2,6,June,5,Wednesday
20240606,06-06-2024,2024,Q2,6,June,6,Thursday
20240607,07-06-2024,2024,Q2,6,June,7,Friday
20240608,08-06-2024,2024,Q2,6,June,8,Saturday
20240609,09-06-2024,2024,Q2,6,June,9,Sunday
20240610,10-06-2024,2024,Q2,6,June,10,Monday
20240611,11-06-2024,2024,Q2,6,June,11,Tuesday
20240612,12-06-2024,2024,Q2,6,June,12,Wednesday
20240613,13-06-2024,2024,Q2,6,June,13,Thursday
20240614,14-06-2024,2024,Q2,6,June,14,Friday
20240615,15-06-2024,2024,Q2,6,June,15,Saturday
20240616,16-06-2024,2024,Q2,6,June,16,Sunday
20240617,17-06-2024,2024,Q2,6,June,17,Monday
20240618,18-06-2024,2024,Q2,6,June,18,Tuesday
20240619,19-06-2024,2024,Q2,6,June,19,Wednesday
20240620,20-06-2024,2024,Q2,6,June,20,Thursday
20240621,21-06-2024,2024,Q2,6,June,21,Friday
20240622,22-06-2024,2024,Q2,6,June,22,Saturday
20240623,23-06-2024,2024,Q2,6,June,23,Sunday
20240624,24-06-2024,2024,Q2,6,June,24,Monday
20240625,25-06-2024,2024,Q2,6,June,25,Tuesday
20240626,26-06-2024,2024,Q2,6,June,26,Wednesday
20240627,27-06-2024,2024,Q2,6,June,27,Thursday
20240628,28-06-2024,2024,Q2,6,June,28,Friday
20240629,29-06-2024,2024,Q2,6,June,29,Saturday
20240630,30-06-2024,2024,Q2,6,June,30,Sunday
20241001,01-10-2024,2024,Q4,10,October,1,Tuesday
20241002,02-10-2024,2024,Q4,10,October,2,Wednesday
20241003,03-10-2024,2024,Q4,10,October,3,Thursday
20241004,04-10-2024,2024,Q4,10,October,4,Friday
20241005,05-10-2024,2024,Q4,10,October,5,Saturday
20241006,06-10-2024,2024,Q4,10,October,6,Sunday
20241007,07-10-2024,2024,Q4,10,October,7,Monday
20241008,08-10-2024,2024,Q4,10,October,8,Tuesday
20241009,09-10-2024,2024,Q4,10,October,9,Wednesday
20241010,10-10-2024,2024,Q4,10,October,10,Thursday
20241011,11-10-2024,2024,Q4,10,October,11,Friday
20241012,12-10-2024,2024,Q4,10,October,12,Saturday
20241013,13-10-2024,2024,Q4,10,October,13,Sunday
20241014,14-10-2024,2024,Q4,10,October,14,Monday
20241015,15-10-2024,2024,Q4,10,October,15,Tuesday
20241016,16-10-2024,2024,Q4,10,October,16,Wednesday
20241017,17-10-2024,2024,Q4,10,October,17,Thursday
20241018,18-10-2024,2024,Q4,10,October,18,Friday
20241019,19-10-2024,2024,Q4,10,October,19,Saturday
20241020,20-10-2024,2024,Q4,10,October,20,Sunday
20241021,21-10-2024,2024,Q4,10,October,21,Monday
20241022,22-10-2024,2024,Q4,10,October,22,Tuesday
20241023,23-10-2024,2024,Q4,10,October,23,Wednesday
20241024,24-10-2024,2024,Q4,10,October,24,Thursday
20241025,25-10-2024,2024,Q4,10,October,25,Friday
20241026,26-10-2024,2024,Q4,10,October,26,Saturday
20241027,27-10-2024,2024,Q4,10,October,27,Sunday
20241028,28-10-2024,2024,Q4,10,October,28,Monday
20241029,29-10-2024,2024,Q4,10,October,29,Tuesday
20241030,30-10-2024,2024,Q4,10,October,30,Wednesday
20241031,31-10-2024,2024,Q4,10,October,31,Thursday
20241101,01-11-2024,2024,Q4,11,November,1,Friday
20241102,02-11-2024,2024,Q4,11,November,2,Saturday
20241103,03-11-2024,2024,Q4,11,November,3,Sunday
20241104,04-11-2024,2024,Q4,11,November,4,Monday
20241105,05-11-2024,2024,Q4,11,November,5,Tuesday
20241106,06-11-2024,2024,Q4,11,November,6,Wednesday
20241107,07-11-2024,2024,Q4,11,November,7,Thursday
20241108,08-11-2024,2024,Q4,11,November,8,Friday
20241109,09-11-2024,2024,Q4,11,November,9,Saturday
20241110,10-11-2024,2024,Q4,11,November,10,Sunday
20241111,11-11-2024,2024,Q4,11,November,11,Monday
20241112,12-11-2024,2024,Q4,11,November,12,Tuesday
20241113,13-11-2024,2024,Q4,11,November,13,Wednesday
20241114,14-11-2024,2024,Q4,11,November,14,Thursday
20241115,15-11-2024,2024,Q4,11,November,15,Friday
20241116,16-11-2024,2024,Q4,11,November,16,Saturday
20241117,17-11-2024,2024,Q4,11,November,17,Sunday
20241118,18-11-2024,2024,Q4,11,November,18,Monday
20241119,19-11-2024,2024,Q4,11,November,19,Tuesday
20241120,20-11-2024,2024,Q4,11,November,20,Wednesday
20241121,21-11-2024,2024,Q4,11,November,21,Thursday
20241122,22-11-2024,2024,Q4,11,November,22,Friday
20241123,23-11-2024,2024,Q4,11,November,23,Saturday
20241124,24-11-2024,2024,Q4,11,November,24,Sunday
20241125,25-11-2024,2024,Q4,11,November,25,Monday
20241126,26-11-2024,2024,Q4,11,November,26,Tuesday
20241127,27-11-2024,2024,Q4,11,November,27,Wednesday
20241128,28-11-2024,2024,Q4,11,November,28,Thursday
20241129,29-11-2024,2024,Q4,11,November,29,Friday
20241130,30-11-2024,2024,Q4,11,November,30,Saturday
20241201,01-12-2024,2024,Q4,12,December,1,Sunday
20241202,02-12-2024,2024,Q4,12,December,2,Monday
20241203,03-12-2024,2024,Q4,12,December,3,Tuesday
20241204,04-12-2024,2024,Q4,12,December,4,Wednesday
20241205,05-12-2024,2024,Q4,12,December,5,Thursday
20241206,06-12-2024,2024,Q4,12,December,6,Friday
20241207,07-12-2024,2024,Q4,12,December,7,Saturday
20241208,08-12-2024,2024,Q4,12,December,8,Sunday
20241209,09-12-2024,2024,Q4,12,December,9,Monday
20241210,10-12-2024,2024,Q4,12,December,10,Tuesday
20241211,11-12-2024,2024,Q4,12,December,11,Wednesday
20241212,12-12-2024,2024,Q4,12,December,12,Thursday
20241213,13-12-2024,2024,Q4,12,December,13,Friday
20241214,14-12-2024,2024,Q4,12,December,14,Saturday
20241215,15-12-2024,2024,Q4,12,December,15,Sunday
20241216,16-12-2024,2024,Q4,12,December,16,Monday
20241217,17-12-2024,2024,Q4,12,December,17,Tuesday
20241218,18-12-2024,2024,Q4,12,December,18,Wednesday
20241219,19-12-2024,2024,Q4,12,December,19,Thursday
20241220,20-12-2024,2024,Q4,12,December,20,Friday
20241221,21-12-2024,2024,Q4,12,December,21,Saturday
20241222,22-12-2024,2024,Q4,12,December,22,Sunday
20241223,23-12-2024,2024,Q4,12,December,23,Monday
20241224,24-12-2024,2024,Q4,12,December,24,Tuesday
20241225,25-12-2024,2024,Q4,12,December,25,Wednesday
20241226,26-12-2024,2024,Q4,12,December,26,Thursday
20241227,27-12-2024,2024,Q4,12,December,27,Friday
20241228,28-12-2024,2024,Q4,12,December,28,Saturday
20241229,29-12-2024,2024,Q4,12,December,29,Sunday
